Company Names,Cars Names,HP,Speed,Seats,Price,Year,Fuel_Type,Mileage,Transmission,Owner_Type,Safety_Rating
GMC,Terrain SLT,170.0,200,5,758091.41902988,2016,Diesel,18.23,Manual,Third,5
GMC,Acadia SLE,310.0,210,7,753619.7763589132,2023,Diesel,19.19,Automatic,Third,5
GMC,Canyon SLT,200.0,175,5,604480.6038847049,2022,Electric,13.39,Manual,First,4
GMC,Yukon XL Elevation,355.0,210,8,154788.62355647478,2017,Electric,22.7,Automatic,Second,1
GMC,Sierra 1500 AT4X,420.0,200,5,606227.5188628384,2019,Diesel,16.43,Automatic,First,4
GMC,Canyon AT4X Edition 1,308.0,180,5,154614.1393826568,2018,Diesel,12.11,Manual,First,1
GMC,Yukon Denali Ultimate Black,420.0,210,8,309510.6688581686,2011,Diesel,19.96,Automatic,First,2
GMC,Sierra HD Denali Reserve,401.0,170,5,155626.25689168263,2020,Electric,13.24,Automatic,First,1
GMC,Acadia Denali Ultimate,310.0,210,7,312478.7806278676,2019,Electric,11.46,Manual,First,2
GMC,Terrain All-Terrain Edition,170.0,200,5,298926.9634889025,2011,Petrol,22.93,Automatic,Second,2
GMC,Yukon Trailering Edition,355.0,210,8,156165.64177919322,2014,Petrol,16.9,Manual,Third,1
Kia,Rio,120.0,180,5,450201.3447086291,2022,Diesel,21.24,Manual,First,3
Kia,Rio 5-Door,120.0,180,5,159634.88942176866,2014,Hybrid,14.36,Manual,First,1
Kia,Seltos Nightfall Edition,175.0,210,5,754482.7738825579,2015,Hybrid,21.8,Manual,Second,5
Peugeot,508 PSE (Peugeot Sport Engineered),360.0,250,5,762359.2226973432,2012,Electric,11.68,Manual,Second,5
Kia,Sorento X-Line,277.0,220,7,448112.19813481515,2017,Electric,15.34,Automatic,Third,3
Kia,Telluride SX,291.0,240,7,307155.25132934627,2022,Electric,24.67,Manual,Second,2
Kia,Forte LXS,147.0,190,5,457388.15397811716,2010,Diesel,21.91,Manual,Third,3
Kia,K5 EX,180.0,220,5,754011.4199463772,2015,Hybrid,17.46,Automatic,First,5
Kia,Niro Plug-In Hybrid,139.0,180,5,458107.40187532676,2013,Petrol,15.1,Automatic,First,3
Kia,EV6 Wind,225.0,190,5,151913.55774949814,2010,Diesel,23.08,Automatic,Third,1
Kia,Soul Turbo,201.0,200,5,461066.7372009279,2024,Petrol,18.17,Manual,Second,3
Kia,Seltos SX,175.0,210,5,314994.49061809626,2016,Petrol,21.38,Manual,Third,2
Kia,Stinger Scorpion Edition,300.0,270,5,154185.8071978017,2018,Diesel,21.31,Manual,Second,1
Kia,Sorento Hybrid SX Prestige,227.0,200,7,602312.4873929961,2022,Petrol,10.27,Automatic,First,4
Kia,Carnival EX,290.0,220,8,763066.9223855885,2013,Hybrid,11.89,Manual,Second,5
Kia,Telluride Nightfall Edition,291.0,240,7,763717.8607286536,2013,Petrol,19.89,Automatic,Third,5
Peugeot,508 Plug-In Hybrid,225.0,210,5,451885.69986423367,2015,Hybrid,12.42,Manual,Third,3
Kia,EV6 First Edition,320.0,230,5,154299.0659145207,2021,Hybrid,13.83,Automatic,First,1
Kia,Niro Touring,139.0,180,5,601371.0769556975,2024,Hybrid,24.2,Manual,Second,4
Kia,Forte GT-Line,201.0,200,5,147297.74744482862,2012,Electric,18.4,Manual,Second,1
Kia,Seltos EX,146.0,190,5,748326.740267579,2022,Petrol,21.26,Manual,Second,5
Peugeot,3008 Plug-In Hybrid,225.0,210,5,149479.29616623966,2021,Diesel,18.37,Automatic,First,1
Kia,Sorento LX,191.0,210,7,599981.0121744793,2015,Diesel,18.29,Automatic,Second,4
Kia,Telluride EX,291.0,240,7,455646.5755630661,2016,Petrol,11.41,Manual,Third,3
Kia,Soul EX,147.0,190,5,304111.0736626826,2020,Electric,15.15,Manual,Second,2
Kia,Forte FE,147.0,190,5,160692.5024640704,2019,Electric,14.24,Manual,First,1
Kia,K5 GT-Line,180.0,220,5,298608.22979630606,2019,Hybrid,15.86,Automatic,Second,2
Kia,Carnival LXS,290.0,220,8,760721.6119923829,2012,Petrol,21.98,Manual,Second,5
Kia,EV6 Light,225.0,190,5,453430.05577887245,2016,Petrol,15.58,Manual,Third,3
Kia,Niro EX,139.0,180,5,452532.6814517378,2023,Diesel,16.78,Manual,Second,3
Kia,Stinger GT,365.0,270,5,160674.09746083303,2012,Petrol,15.96,Manual,Third,1
Kia,Sorento SX Prestige,227.0,200,7,448926.3898921885,2022,Electric,11.4,Automatic,Third,3
Kia,Telluride SX Prestige,291.0,240,7,157732.04873092024,2022,Petrol,16.62,Automatic,First,1
Peugeot,508 Hybrid4,300.0,235,5,156832.26104106527,2011,Diesel,12.93,Manual,Third,1
Kia,EV6 GT Performance,577.0,260,5,314002.25632004073,2021,Hybrid,12.8,Manual,Third,2
Kia,Niro SX Touring,139.0,180,5,454225.8432195391,2023,Diesel,11.41,Automatic,First,3
Kia,Carnival SX Prestige,290.0,220,8,168076.50069955448,2019,Diesel,15.35,Automatic,Third,1
Kia,Seltos SX Turbo,175.0,210,5,300311.3000787434,2013,Hybrid,21.36,Manual,First,2
Kia,Forte EX Premium,147.0,190,5,600285.0152249909,2021,Diesel,14.15,Automatic,Second,4
Kia,Soul EX Designer Edition,147.0,190,5,299824.29736787616,2017,Diesel,14.69,Automatic,First,2
Kia,Rio S,120.0,180,5,299622.6144041987,2022,Petrol,19.64,Manual,Third,2
Kia,Rio 5-Door S,120.0,180,5,149213.06436346742,2024,Petrol,12.94,Automatic,First,1
Kia,Soul S,147.0,190,5,758885.0826555378,2018,Hybrid,23.45,Automatic,Third,5
Kia,Seltos LX,146.0,190,5,760022.5212399493,2016,Petrol,17.8,Manual,Second,5
Peugeot,3008 Hybrid4,300.0,235,5,753146.2685312526,2010,Petrol,16.71,Manual,First,5
Kia,Sorento Hybrid EX,227.0,200,7,300378.22213447886,2012,Diesel,18.37,Automatic,Second,2
Kia,Telluride LX,291.0,240,7,158177.07778193202,2022,Electric,12.49,Manual,Third,1
Kia,Carnival MPV EX,290.0,220,8,453038.8847785951,2021,Petrol,19.2,Automatic,Third,3
Kia,EV6 AWD GT-Line,320.0,230,5,309564.65908877755,2023,Electric,15.45,Manual,Second,2
Kia,Forte GT Turbo,201.0,200,5,305034.6151042565,2018,Petrol,23.46,Automatic,First,2
Kia,Soul GT Designer Edition,147.0,190,5,145361.27942501384,2024,Petrol,12.53,Manual,First,1
Kia,Seltos X-Line Turbo,175.0,210,5,611237.5260066503,2021,Hybrid,17.61,Automatic,Third,4
Peugeot,e-2008 GT,136.0,200,5,311699.3883654776,2010,Hybrid,18.97,Automatic,Second,2
Kia,Telluride Limited Edition,291.0,240,7,602756.0565475781,2018,Hybrid,10.5,Automatic,Second,4
Kia,Stinger GT-Line,300.0,270,5,604061.4922003201,2017,Electric,15.46,Manual,First,4
Kia,Carnival Special Edition,290.0,220,8,757229.3269536245,2010,Diesel,20.99,Manual,First,5
Kia,Niro SX Hybrid,139.0,180,5,154452.28394993514,2015,Petrol,22.31,Automatic,First,1
Kia,EV6 First Edition AWD,320.0,230,5,609692.7213633641,2014,Petrol,14.7,Automatic,Second,4
Kia,Sorento X-Pro Hybrid,227.0,200,7,164591.02269383174,2015,Petrol,21.98,Manual,First,1
Kia,Forte Limited Edition,147.0,190,5,752055.2638625298,2019,Electric,24.52,Manual,First,5
Bugatti,Chiron,1500.0,420,2,176008.51377730773,2021,Hybrid,22.85,Manual,Third,1
Bugatti,Chiron Pur Sport,1500.0,350,2,323103.4038599274,2022,Diesel,11.76,Manual,First,2
Bugatti,Chiron Super Sport,1600.0,490,2,628345.3498002904,2022,Electric,21.1,Manual,First,4
Bugatti,Chiron Sport,1500.0,420,2,179834.365135631,2022,Hybrid,14.8,Manual,Second,1
Bugatti,Chiron Noire,1500.0,420,2,488972.78931758896,2024,Electric,24.83,Automatic,Second,3
Bugatti,Divo,1500.0,380,2,177411.94350481915,2014,Diesel,17.28,Manual,Third,1
Bugatti,Centodieci,1600.0,380,2,633118.9397581945,2015,Hybrid,11.84,Automatic,First,4
Bugatti,La Voiture Noire,1500.0,420,2,779917.8855196362,2014,Electric,20.88,Manual,Third,5
Bugatti,Bolide,1850.0,500,2,792941.9663672404,2020,Diesel,14.85,Manual,Second,5
Bugatti,Mistral,1600.0,420,2,644634.6621293682,2021,Petrol,24.96,Automatic,Third,4
Volvo,Volvo FH,540.0,120,2,308145.65613539837,2014,Diesel,24.7,Automatic,Second,2
Volvo,Volvo FH16,750.0,120,2,312552.8027874089,2013,Petrol,19.84,Manual,Third,2
Volvo,Volvo FM,460.0,110,2,764420.8043853453,2012,Electric,11.95,Automatic,Third,5
Volvo,Volvo FMX,500.0,110,2,763409.4574481315,2012,Hybrid,20.3,Automatic,First,5
Volvo,Volvo VNL,500.0,120,2,619233.5366286802,2013,Hybrid,11.4,Automatic,Third,4
Volvo,Volvo VNR,400.0,110,2,310919.6409266298,2018,Electric,10.44,Automatic,First,2
Volvo,Volvo VHD,500.0,100,2,758203.5395460647,2011,Hybrid,22.34,Manual,First,5
Volvo,Volvo FE,280.0,90,2,308553.27415346156,2024,Hybrid,13.15,Automatic,First,2
Volvo,Volvo FL,180.0,80,2,759143.5179029146,2018,Petrol,15.69,Manual,First,5
Jaguar Land Rover,Jaguar F-Type,335.0,260,2,160802.41090598682,2010,Electric,24.6,Manual,Third,1
Jaguar Land Rover,Jaguar XE,250.0,250,5,457536.3701555365,2023,Diesel,15.05,Manual,Second,3
Jaguar Land Rover,Jaguar XF,250.0,250,5,160333.37344794578,2024,Petrol,14.45,Manual,Second,1
Jaguar Land Rover,Jaguar XJ,300.0,250,5,761846.4779522284,2024,Electric,23.77,Automatic,Second,5
Jaguar Land Rover,Jaguar E-PACE,200.0,230,5,460910.79495518765,2010,Petrol,11.66,Automatic,Third,3
Jaguar Land Rover,Jaguar I-PACE,400.0,200,5,461243.5494379482,2014,Diesel,21.39,Manual,First,3
Jaguar Land Rover,Jaguar X-TYPE,160.0,215,5,752364.4095984157,2015,Diesel,24.82,Manual,Second,5
Jaguar Land Rover,Jaguar F-PACE R-Dynamic,340.0,250,5,757533.5684321666,2015,Electric,23.52,Manual,Third,5
Jaguar Land Rover,Jaguar XE R-Dynamic,340.0,250,5,312832.5448325418,2012,Diesel,19.78,Manual,First,2
Jaguar Land Rover,Jaguar F-Type SVR,575.0,320,2,757415.3216450638,2016,Petrol,14.71,Automatic,Second,5
Jaguar Land Rover,Jaguar I-PACE Electric Performance,400.0,200,5,609843.3665443645,2018,Diesel,13.81,Manual,First,4
Jaguar Land Rover,Jaguar F-PACE SVR,550.0,283,5,759033.3059383632,2020,Petrol,22.29,Automatic,Second,5
Jaguar Land Rover,Jaguar XE S,340.0,250,5,606943.7241146741,2021,Petrol,23.2,Manual,Second,4
Jaguar Land Rover,Jaguar XF R-Dynamic,340.0,250,5,763192.2593130365,2019,Diesel,17.88,Manual,Second,5
Jaguar Land Rover,Jaguar XJ LWB (Long Wheelbase),300.0,250,5,306955.4953400995,2017,Electric,13.67,Manual,First,2
Jaguar Land Rover,Jaguar F-Type Heritage Edition,550.0,300,2,611232.1827407808,2015,Hybrid,11.69,Manual,Third,4
Jaguar Land Rover,Jaguar E-PACE S,200.0,230,5,147200.7192951004,2021,Diesel,11.31,Automatic,First,1
Jaguar Land Rover,Jaguar I-PACE HSE,400.0,200,5,611731.2678301361,2017,Petrol,20.79,Automatic,Second,4
Jaguar Land Rover,Jaguar F-Type V8 R,550.0,300,2,314227.42090570537,2021,Petrol,16.3,Automatic,First,2
Jaguar Land Rover,Jaguar F-Type R-Dynamic,300.0,250,2,616816.2736165273,2014,Diesel,23.58,Manual,Third,4
Jaguar Land Rover,Jaguar XE P300 R-Dynamic,300.0,250,5,754461.108825235,2017,Electric,21.1,Manual,First,5
Jaguar Land Rover,Jaguar XF Sportbrake,250.0,250,5,756095.7516383197,2019,Electric,12.87,Automatic,Third,5
Jaguar Land Rover,Jaguar I-PACE EV400 HSE,400.0,200,5,309246.9184185538,2021,Petrol,19.21,Automatic,Third,2
Jaguar Land Rover,Jaguar F-PACE S 30t AWD,247.0,225,5,462827.26639881736,2013,Petrol,16.53,Manual,First,3
Jaguar Land Rover,Jaguar E-PACE R-Dynamic,246.0,230,5,754443.5223380652,2019,Electric,18.66,Manual,Second,5
Jaguar Land Rover,Jaguar XJ50,300.0,250,5,157395.1076288517,2017,Hybrid,21.07,Automatic,Third,1
Jaguar Land Rover,Jaguar F-Type 75th Anniversary Edition,550.0,300,2,314039.4825485827,2019,Diesel,22.09,Manual,First,2
Jaguar Land Rover,Jaguar F-PACE S AWD,340.0,250,5,607733.0456157818,2021,Petrol,22.66,Manual,Third,4
Jaguar Land Rover,Jaguar XE SE,250.0,240,5,602767.8319272473,2011,Petrol,13.81,Automatic,Second,4
Jaguar Land Rover,Jaguar F-Type V6 S Convertible,380.0,280,2,158570.44996449153,2021,Electric,10.47,Manual,First,1
Jaguar Land Rover,Jaguar XE R-Sport AWD,300.0,250,5,761368.1587492989,2021,Diesel,21.09,Automatic,First,5
Jaguar Land Rover,Jaguar XF Portfolio AWD,340.0,250,5,301667.4235029447,2014,Electric,11.6,Manual,First,2
Jaguar Land Rover,Jaguar F-Type Coupe R,550.0,300,2,161664.84837073437,2018,Diesel,14.72,Automatic,Second,1
Jaguar Land Rover,Jaguar I-PACE First Edition,400.0,200,5,754499.3959253042,2013,Diesel,10.06,Manual,Third,5
Jaguar Land Rover,Jaguar F-PACE Prestige AWD,340.0,250,5,312775.2331446242,2020,Diesel,20.23,Automatic,First,2
Jaguar Land Rover,Jaguar XJ Supercharged,510.0,280,5,602584.0654760811,2015,Petrol,12.51,Automatic,Third,4
Jaguar Land Rover,Jaguar F-Type P450 AWD,450.0,290,2,306205.39076364203,2024,Hybrid,19.83,Automatic,Third,2
Jaguar Land Rover,Jaguar F-PACE P400e Plug-in Hybrid,398.0,220,5,459846.0593753226,2010,Electric,24.88,Automatic,Second,3
Jaguar Land Rover,Jaguar F-Type P300 Coupe,300.0,250,2,313827.6201461717,2018,Hybrid,11.09,Manual,First,2
Acura,NSX Type S,600.0,307,2,461671.24869463505,2010,Electric,11.16,Manual,Third,3
Acura,TLX PMC Edition,290.0,250,5,303024.002366534,2014,Diesel,15.11,Automatic,First,2
Acura,MDX Advance,290.0,190,7,465205.78534720297,2013,Petrol,23.0,Manual,First,3
Acura,RDX Technology,272.0,210,5,598199.9304979187,2022,Hybrid,13.23,Manual,Second,4
Acura,ILX Premium,201.0,200,5,743025.9702168996,2021,Petrol,15.41,Manual,First,5
Acura,TLX A-Spec,290.0,250,5,458000.0722502667,2022,Electric,11.03,Manual,First,3
Acura,RDX SH-AWD,272.0,210,5,452929.72887823696,2022,Petrol,21.45,Manual,Third,3
Acura,MDX SH-AWD,290.0,190,7,600693.8359143464,2023,Petrol,16.12,Automatic,Second,4
Acura,RDX Platinum Elite,272.0,210,5,458981.78223649674,2012,Hybrid,21.39,Automatic,First,3
Acura,TLX A-Spec Sedan,290.0,250,5,157019.003568856,2022,Diesel,23.55,Automatic,Third,1
Acura,TLX 2.4L,206.0,210,5,601299.6068463164,2015,Petrol,13.49,Automatic,Second,4
Acura,MDX Hybrid,321.0,190,7,150018.4780066455,2011,Diesel,22.11,Manual,Second,1
Acura,RDX Hybrid,247.0,210,5,609302.2866414008,2012,Electric,10.89,Manual,Third,4
Acura,ILX Technology Package,201.0,200,5,457271.0058897933,2014,Petrol,23.48,Automatic,Third,3
Acura,NSX GT3 (Track Version),500.0,300,2,159504.1206811031,2024,Hybrid,19.76,Manual,Third,1
Acura,RDX Turbo AWD,272.0,210,5,464673.1849802383,2018,Electric,23.11,Manual,Third,3
Acura,TLX 3.5L V6,290.0,250,5,600449.5761683693,2011,Electric,10.0,Automatic,Third,4
Acura,ILX Special Edition,201.0,200,5,446392.3741453763,2019,Hybrid,12.54,Manual,First,3
Acura,MDX SH-AWD w/Technology Package,290.0,190,7,152340.45965059378,2017,Petrol,15.85,Automatic,First,1
Acura,NSX 3.5L Hybrid Coupe,537.0,307,2,160512.06991822252,2023,Petrol,15.69,Automatic,Second,1
Acura,MDX Elite,290.0,190,7,457016.69724661345,2011,Electric,13.4,Manual,First,3
Acura,TLX V6 Advance,290.0,250,5,304593.81971071835,2020,Petrol,15.72,Manual,First,2
Acura,NSX Carbon Edition,537.0,307,2,612500.2769825715,2022,Diesel,11.93,Automatic,First,4
Acura,RDX Turbo SH-AWD,272.0,210,5,599182.3028790478,2014,Hybrid,16.19,Automatic,Third,4
Acura,ILX Technology Plus,201.0,200,5,461238.8230203663,2016,Diesel,22.04,Manual,Second,3
Acura,TLX Type S PMC Edition,355.0,250,5,306689.24410803715,2017,Petrol,17.19,Automatic,Second,2
Acura,MDX Sport Hybrid,321.0,190,7,162006.47915794063,2010,Electric,10.27,Automatic,Second,1
Peugeot,208,82.0,180,5,753353.6267318885,2015,Hybrid,16.32,Automatic,Second,5
Peugeot,2008,100.0,190,5,754283.7660957689,2010,Petrol,10.41,Manual,First,5
Peugeot,301,115.0,185,5,455148.83640116104,2011,Petrol,24.49,Automatic,First,3
Peugeot,308,130.0,200,5,304838.54280008655,2024,Electric,11.91,Manual,Third,2
Peugeot,3008,180.0,210,5,306813.6137993377,2010,Electric,20.62,Automatic,Second,2
Peugeot,5008,165.0,200,7,609945.7626506621,2020,Diesel,24.59,Manual,First,4
Peugeot,508,180.0,235,5,154582.60584850734,2014,Hybrid,22.39,Automatic,First,1
Peugeot,Partner,75.0,160,5,305045.01878794254,2019,Hybrid,20.49,Manual,Third,2
Peugeot,Expert,120.0,180,3,751951.3215285639,2024,Electric,22.59,Manual,Third,5
Peugeot,Boxer,140.0,160,3,160000.58607724737,2018,Diesel,24.73,Manual,Third,1
Peugeot,e-208,136.0,150,5,149338.03848970364,2015,Hybrid,19.32,Automatic,First,1
Peugeot,e-2008,136.0,150,5,461724.7021645541,2020,Electric,18.39,Automatic,First,3
Peugeot,208 GTI,208.0,230,5,303959.21024677827,2020,Petrol,19.42,Automatic,Third,2
Peugeot,308 GTI,270.0,250,5,448246.12448940973,2010,Hybrid,17.99,Manual,Second,3
Peugeot,508 PSE (Peugeot Sport Engineered),360.0,250,5,307840.52207455394,2022,Diesel,19.53,Automatic,Third,2
Peugeot,308 Allure,130.0,205,5,599194.7417126256,2010,Diesel,16.75,Manual,Third,4
Peugeot,2008 Allure,130.0,200,5,456803.2177449436,2011,Diesel,13.28,Automatic,Third,3
Peugeot,3008 Allure,180.0,210,5,450336.88010348805,2018,Petrol,11.8,Manual,Third,3
Peugeot,5008 Allure,180.0,200,7,751369.0828339261,2012,Hybrid,11.03,Manual,First,5
Peugeot,508 Allure,180.0,225,5,444152.29634527233,2024,Hybrid,13.95,Manual,Second,3
Peugeot,3008 GT,200.0,220,5,301738.46840375464,2010,Petrol,10.69,Automatic,Third,2
Peugeot,508 GT,225.0,235,5,742380.6033668552,2014,Hybrid,18.51,Automatic,Second,5
Peugeot,3008 GT Hybrid,300.0,235,5,448080.4858825714,2016,Petrol,14.26,Automatic,Second,3
Peugeot,5008 GT Hybrid,300.0,210,7,459802.0732807215,2015,Petrol,22.37,Manual,Second,3
Peugeot,208 Allure Premium,130.0,200,5,606529.0007932541,2021,Petrol,11.11,Manual,Third,4
Peugeot,Partner Tepee,100.0,170,5,454127.2878089248,2010,Diesel,13.4,Automatic,First,3
Peugeot,Expert L2H1,120.0,160,3,147565.11928435395,2014,Hybrid,20.95,Automatic,Third,1
Peugeot,Boxer L2H2,130.0,140,3,752361.4432192901,2024,Petrol,18.98,Automatic,Second,5
Peugeot,Partner Electric,136.0,130,5,152701.98730454716,2014,Hybrid,10.97,Manual,Second,1
Peugeot,Expert Electric,136.0,130,5,746928.1765540373,2015,Diesel,23.16,Manual,First,5
Peugeot,208 PSE (Peugeot Sport Engineered),225.0,250,5,612016.9915088358,2012,Petrol,23.16,Manual,Third,4
Peugeot,308 PSE,360.0,250,5,461586.81145287835,2014,Electric,14.96,Manual,Second,3
Peugeot,508 PSE,360.0,250,5,456095.1791308517,2016,Diesel,15.11,Manual,First,3
Peugeot,3008 PSE,300.0,235,5,456134.4291949727,2014,Electric,24.84,Automatic,Second,3
Peugeot,2008 Active,100.0,190,5,753041.9140397378,2014,Hybrid,19.39,Manual,First,5
Peugeot,3008 Active,130.0,200,5,442391.32565787854,2014,Hybrid,17.97,Manual,First,3
Peugeot,5008 Active,130.0,190,7,151364.113087397,2019,Diesel,22.57,Manual,Third,1
Peugeot,3008 Allure Premium,130.0,200,5,449190.078760011,2019,Hybrid,14.28,Manual,Second,3
Peugeot,5008 Allure Premium,130.0,190,7,597591.8999505254,2012,Electric,16.44,Manual,Third,4
Peugeot,3008 GT Line,180.0,210,5,152194.49853557022,2010,Petrol,14.02,Automatic,Second,1
Peugeot,5008 GT Line,180.0,200,7,462588.4326342476,2014,Petrol,21.84,Manual,Third,3
Peugeot,2008 GT,130.0,200,5,455804.214306335,2023,Petrol,18.6,Manual,Second,3
Peugeot,5008 GT,180.0,210,7,300744.105051086,2018,Diesel,19.88,Manual,Third,2
Peugeot,508 SW (Station Wagon),180.0,220,5,756462.9139067808,2023,Hybrid,13.78,Automatic,First,5
Peugeot,508 Saloon,180.0,210,5,160596.77718293,2010,Electric,13.3,Automatic,Second,1
Peugeot,308 Saloon,130.0,200,5,307223.1684145639,2012,Hybrid,17.33,Automatic,Second,2
Peugeot,301 Sedan,82.0,180,5,601938.1518496008,2022,Hybrid,21.06,Manual,First,4
Peugeot,208 Sedan,100.0,190,5,748765.3161114721,2022,Hybrid,17.88,Automatic,Third,5
Ford,Fusion (Mondeo),160.0,220,5,156691.11656806796,2013,Petrol,10.49,Manual,Second,1
Ford,Taurus,200.0,220,5,455967.4269271087,2023,Electric,23.03,Manual,Second,3
Ford,Fiesta,85.0,200,5,156175.96610013867,2010,Electric,10.97,Automatic,Third,1
Ford,Focus,120.0,220,5,455575.85900840984,2010,Hybrid,24.34,Manual,First,3
Ford,KA+,70.0,165,5,756647.7635765966,2017,Petrol,10.38,Manual,Third,5
Ford,EcoSport,123.0,180,5,449783.82394219714,2011,Petrol,20.42,Manual,Third,3
Ford,Escape (Kuga),181.0,190,5,610206.9703281716,2021,Electric,11.23,Automatic,Third,4
Ford,Edge,250.0,200,5,455987.998023462,2024,Petrol,23.66,Manual,Second,3
Ford,Explorer,300.0,200,7,616376.3043631263,2017,Petrol,16.97,Manual,First,4
Ford,Expedition,375.0,180,8,754054.0609095522,2016,Petrol,12.06,Automatic,First,5
Ford,Bronco,275.0,200,4,764179.8190158262,2019,Diesel,15.11,Manual,Third,5
Ford,Bronco Sport,181.0,185,5,154609.55391731323,2019,Hybrid,12.47,Manual,Second,1
Ford,F-150,290.0,200,5,602542.9099819277,2011,Electric,12.56,Automatic,Third,4
Ford,F-250 Super Duty,385.0,180,5,605280.5708297284,2015,Electric,24.22,Manual,Second,4
Ford,F-350 Super Duty,450.0,180,5,307398.2634590284,2015,Diesel,16.68,Manual,Second,2
Ford,Maverick,191.0,180,5,305940.82973200956,2012,Hybrid,21.83,Manual,Second,2
Ford,Ranger,270.0,180,5,308014.1774401775,2020,Electric,19.59,Manual,Second,2
Ford,Mustang Mach-E,290.0,180,5,452931.4999803071,2011,Petrol,20.15,Manual,First,3
Ford,F-150 Lightning,452.0,180,5,308918.22703869507,2021,Electric,11.98,Automatic,Second,2
Ford,Escape Hybrid,200.0,180,5,614711.3517930593,2010,Petrol,13.51,Automatic,Second,4
Ford,Explorer Hybrid,318.0,180,7,464997.71585050353,2015,Diesel,21.8,Automatic,Third,3
Ford,Mustang,450.0,250,4,761181.6183483702,2021,Petrol,24.56,Automatic,Third,5
Ford,GT,660.0,348,2,163390.017390841,2014,Electric,13.94,Manual,First,1
Ford,Focus ST,280.0,250,5,306200.1566335913,2023,Electric,14.07,Manual,Third,2
Ford,Fiesta ST,200.0,230,5,757067.5898636521,2023,Electric,17.09,Manual,Second,5
Ford,Bronco Raptor,400.0,220,4,602886.037174008,2020,Diesel,24.76,Manual,Third,4
Ford,Ranger Raptor,392.0,200,5,156553.1173128833,2018,Diesel,14.03,Manual,First,1
Ford,F-150 Raptor,450.0,200,5,750657.079630612,2010,Hybrid,16.1,Automatic,Third,5
Ford,Puma,123.0,191,5,154456.1156130264,2024,Electric,23.37,Automatic,Third,1
Ford,Territory,140.0,180,5,306035.9796985137,2024,Petrol,10.04,Manual,First,2
Ford,Everest,210.0,190,7,601784.0676885032,2016,Diesel,10.6,Manual,First,4
Ford,Flex,287.0,200,7,163609.93381645015,2024,Electric,19.06,Manual,Second,1
Ford,Transit,170.0,160,2,747271.1716849883,2014,Electric,23.61,Automatic,Third,5
Ford,Transit Connect,162.0,175,2,295918.1255989509,2014,Diesel,13.58,Manual,Second,2
Ford,F-450 Super Duty,475.0,165,2,310622.25909279985,2023,Hybrid,17.04,Manual,Third,2
Ford,F-550 Super Duty,475.0,165,2,764735.4915130608,2011,Diesel,16.76,Manual,Third,5
Ford,Mustang Shelby GT500,760.0,290,2,773619.6384572893,2020,Diesel,17.09,Automatic,Second,5
Ford,Mustang Shelby GT350,526.0,280,2,158225.5786856553,2012,Petrol,19.34,Manual,Third,1
Ford,F-150 Platinum,400.0,180,5,463393.4041671565,2016,Petrol,17.05,Automatic,Third,3
Ford,F-150 Limited,450.0,190,5,308807.45765249647,2015,Hybrid,16.71,Automatic,Third,2
Ford,Explorer Platinum,400.0,230,7,157136.8635002959,2021,Electric,17.11,Automatic,First,1
Ford,Expedition King Ranch,440.0,210,7,763218.2996874334,2011,Diesel,18.86,Automatic,Second,5
Ford,Transit Custom,130.0,160,2,155861.6143920671,2015,Hybrid,18.06,Automatic,First,1
Ford,E-Series Cutaway,350.0,140,2,749118.0392150788,2011,Petrol,22.81,Automatic,Second,5
Ford,Transit Chassis Cab,170.0,160,2,610782.7017486294,2011,Diesel,10.74,Manual,Second,4
Ford,Transit Electric (E-Transit),266.0,140,2,762220.4567707373,2011,Electric,22.5,Manual,Third,5
Ford,Explorer Plug-in Hybrid,457.0,225,7,756012.1864924524,2023,Petrol,22.66,Manual,Second,5
Ford,Maverick Hybrid,191.0,180,5,755799.017667187,2024,Petrol,14.27,Automatic,First,5
Ford,Mustang (2024),450.0,250,4,461470.1509314137,2020,Petrol,16.94,Manual,First,3
Ford,Ranger (2024),210.0,180,5,755503.3688291195,2012,Hybrid,16.58,Automatic,First,5
Ford,Escape Plug-in Hybrid (2024),221.0,190,5,301668.4742307729,2024,Electric,13.28,Automatic,Second,2
Ford,Bronco (2024),310.0,200,5,302841.88316030975,2011,Diesel,15.95,Automatic,First,2
Ford,Explorer (2024),400.0,230,7,157872.22964504277,2013,Hybrid,10.67,Manual,Second,1
Mitsubishi,Mirage,78.0,170,5,457423.64509629685,2018,Hybrid,14.17,Automatic,First,3
Mitsubishi,Mirage G4,78.0,170,5,154278.00077297215,2015,Hybrid,22.25,Automatic,First,1
Mitsubishi,Outlander,181.0,190,7,301766.9283395695,2010,Petrol,14.27,Manual,Second,2
Mitsubishi,Outlander PHEV,248.0,170,5,308818.4935532417,2017,Electric,22.27,Manual,First,2
Mitsubishi,Eclipse Cross,152.0,180,5,588797.2868968496,2024,Hybrid,17.97,Automatic,Third,4
Mitsubishi,ASX (Outlander Sport),148.0,190,5,758703.8285018605,2021,Diesel,23.2,Automatic,Second,5
Mitsubishi,Pajero,189.0,180,7,295081.4311061095,2023,Electric,18.62,Manual,Second,2
Mitsubishi,Pajero Sport,181.0,180,7,151807.79529298434,2016,Diesel,10.45,Manual,Second,1
Mitsubishi,Triton (L200),181.0,177,5,148021.65052686929,2019,Electric,20.13,Manual,Third,1
Mitsubishi,Lancer Evolution X,291.0,240,5,749346.5926213955,2012,Diesel,10.67,Automatic,Second,5
